,Bin #,Score,Bins
0,Bin 1,5308.683223900385,"['P_4', 'P_10', 'P_6']"
1,Bin 2,5289.2614294793175,"['P_10', 'P_3', 'P_1']"
2,Bin 3,5273.167298601741,"['P_5', 'P_3', 'P_2']"
3,Bin 4,5264.2354467049445,"['P_6', 'P_4', 'P_2']"
4,Bin 5,5261.049712215186,"['P_10', 'P_1', 'P_8']"
5,Bin 6,5251.232139828559,"['P_7', 'P_8', 'P_1']"
6,Bin 7,5247.533971515813,"['P_7', 'P_5', 'P_3']"
7,Bin 8,5220.173055011482,"['P_8', 'P_5', 'P_4']"
8,Bin 9,5219.894014672627,"['P_6', 'P_8', 'P_5']"
9,Bin 10,5216.274332348822,"['P_7', 'P_5', 'P_2']"
10,Bin 11,5216.274332348822,"['P_2', 'P_7', 'P_5']"
11,Bin 12,5209.320438860836,"['P_4', 'P_10', 'P_9']"
12,Bin 13,5208.0689584201245,"['P_8', 'P_5', 'P_2']"
13,Bin 14,5202.193360621911,"['P_5', 'P_3', 'P_6']"
14,Bin 15,5194.217892149033,"['P_6', 'P_10', 'P_7']"
15,Bin 16,5190.231080520301,"['P_5', 'P_1', 'P_6']"
16,Bin 17,5190.199365822366,"['P_8', 'P_10', 'P_6']"
17,Bin 18,5177.024023663457,"['P_2', 'P_6', 'P_7']"
18,Bin 19,5168.016714763566,"['P_1', 'P_4', 'P_7']"
19,Bin 20,5098.411474281524,"['P_9', 'P_10', 'P_5']"
20,Bin 21,5074.094425508031,"['P_2', 'P_3', 'P_6']"
21,Bin 22,4607.992560451901,"['P_10', 'P_4']"
22,Bin 23,4607.992560451901,"['P_4', 'P_10']"
23,Bin 24,4576.9421326357315,"['P_4', 'P_1']"
24,Bin 25,4550.597982917971,"['P_4', 'P_6']"
25,Bin 26,4535.188217908602,"['P_10', 'P_3']"
26,Bin 27,4528.52726541283,"['P_9', 'P_3']"
27,Bin 28,4520.939237067713,"['P_6', 'P_9']"
28,Bin 29,4494.5735569161925,"['P_10', 'P_2']"
29,Bin 30,4494.5735569161925,"['P_2', 'P_10']"
30,Bin 31,4492.9720150892435,"['P_3', 'P_8']"
31,Bin 32,4489.250959066977,"['P_5', 'P_2']"
32,Bin 33,4487.490974744079,"['P_1', 'P_8']"
33,Bin 34,4487.490974744079,"['P_8', 'P_1']"
34,Bin 35,4485.934616455305,"['P_10', 'P_7']"
35,Bin 36,4485.934616455305,"['P_7', 'P_10']"
36,Bin 37,4483.958670159093,"['P_6', 'P_10']"
37,Bin 38,4483.958670159093,"['P_10', 'P_6']"
38,Bin 39,4476.862909416515,"['P_7', 'P_3']"
39,Bin 40,4476.862909416515,"['P_3', 'P_7']"
40,Bin 45,4346.01997800513,"['P_3', 'P_6']"
41,Bin 44,2703.4238925316577,['P_3']
42,Bin 50,387.06847617691744,"['P_1', 'P_8', 'R_25']"
43,Bin 46,378.2636467087377,"['P_6', 'P_8', 'R_2']"
44,Bin 42,219.72026572855225,"['P_8', 'R_24']"
45,Bin 43,0.0060655887575126605,['R_38']
46,Bin 41,0.0,"['P_7', 'R_8', 'R_32', 'P_1', 'R_24', 'R_12', 'R_31']"
47,Bin 47,0.0,"['P_3', 'R_21', 'R_33', 'R_36']"
48,Bin 48,0.0,"['P_2', 'P_7', 'R_21', 'R_7']"
49,Bin 49,0.0,"['P_7', 'R_24', 'R_8', 'R_29', 'P_1']"
