,Bin #,Score,Bins
0,Bin 1,5497.678139946757,"['P_10', 'P_2']"
1,Bin 2,5497.678139946757,"['P_6', 'P_2']"
2,Bin 3,5497.678139946757,"['P_10', 'P_4']"
3,Bin 4,5497.678139946757,"['P_9', 'P_3']"
4,Bin 5,5497.678139946757,"['P_2', 'P_1']"
5,Bin 6,5497.678139946757,"['P_5', 'P_8']"
6,Bin 7,5497.678139946757,"['P_3', 'P_8']"
7,Bin 8,5497.678139946757,"['P_1', 'P_3', 'P_2']"
8,Bin 9,5497.678139946757,"['P_10', 'P_1']"
9,Bin 10,5497.678139946757,"['P_10', 'P_7']"
10,Bin 11,5497.678139946757,"['P_10', 'P_5']"
11,Bin 12,5497.678139946757,"['P_3', 'P_2']"
12,Bin 13,5497.678139946757,"['P_2', 'P_6']"
13,Bin 14,5497.678139946757,"['P_7', 'P_10']"
14,Bin 15,5497.678139946757,"['P_8', 'P_6']"
15,Bin 16,5497.678139946757,"['P_10', 'P_6']"
16,Bin 17,5497.678139946757,"['P_7', 'P_5']"
17,Bin 18,5497.678139946757,"['P_5', 'P_3']"
18,Bin 19,5497.678139946757,"['P_2', 'P_10']"
19,Bin 20,5497.678139946757,"['P_2', 'P_8']"
20,Bin 21,5497.678139946757,"['P_5', 'P_7', 'P_9', 'P_2']"
21,Bin 22,5497.678139946757,"['P_5', 'P_10']"
22,Bin 23,5497.678139946757,"['P_7', 'P_6']"
23,Bin 24,5497.678139946757,"['P_5', 'P_7']"
24,Bin 25,5497.678139946757,"['P_3', 'P_6']"
25,Bin 26,5497.678139946757,"['P_1', 'P_2']"
26,Bin 27,5497.678139946757,"['P_5', 'P_6', 'P_10']"
27,Bin 28,5497.678139946757,"['P_8', 'P_5']"
28,Bin 29,5497.678139946757,"['P_9', 'P_5']"
29,Bin 30,5497.678139946757,"['P_1', 'P_5']"
30,Bin 31,5497.678139946757,"['P_8', 'P_3']"
31,Bin 32,5497.678139946757,"['P_2', 'P_4']"
32,Bin 33,5497.678139946757,"['P_2', 'P_7']"
33,Bin 34,5497.678139946757,"['P_7', 'P_3', 'P_4']"
34,Bin 35,5497.678139946757,"['P_2', 'P_10', 'P_9']"
35,Bin 36,5497.678139946757,"['P_5', 'P_3', 'P_10']"
36,Bin 37,5497.678139946757,"['P_2', 'P_9']"
37,Bin 38,5497.678139946757,"['P_7', 'P_2']"
38,Bin 39,5497.678139946757,"['P_1', 'P_6']"
39,Bin 40,5497.678139946757,"['P_10', 'P_3', 'P_2']"
40,Bin 47,4732.873788185559,['P_10']
41,Bin 43,4636.565070706407,['P_1']
42,Bin 41,0.0,"['P_2', 'R_8']"
43,Bin 42,0.0,"['P_1', 'R_39']"
44,Bin 44,0.0,['R_23']
45,Bin 45,0.0,"['P_7', 'P_5', 'R_11', 'R_40']"
46,Bin 46,0.0,"['P_9', 'P_2', 'P_1', 'R_7']"
47,Bin 48,0.0,"['P_3', 'R_17']"
48,Bin 49,0.0,"['P_10', 'P_9', 'R_11', 'R_39', 'R_20', 'R_21', 'R_1', 'R_31']"
49,Bin 50,0.0,"['P_2', 'R_9']"
