,Bin #,Score,Bins
0,Bin 7,1786.6982777281132,"['P_7', 'P_8', 'P_9', 'P_3']"
1,Bin 28,1753.3297923474852,"['P_6', 'P_3', 'P_8', 'P_9']"
2,Bin 33,1714.0743138339562,"['P_4', 'P_3', 'P_10', 'P_2']"
3,Bin 21,1704.0123099200036,"['P_9', 'P_6', 'P_3', 'P_2']"
4,Bin 15,1683.4551955617403,"['P_10', 'P_6', 'P_7', 'P_5']"
5,Bin 20,1545.505354138425,"['P_4', 'P_9', 'P_10']"
6,Bin 2,1533.8839562361848,"['P_3', 'P_9', 'P_8']"
7,Bin 12,1532.7092517902286,"['P_4', 'P_3', 'P_6']"
8,Bin 18,1532.7092517902286,"['P_6', 'P_3', 'P_4']"
9,Bin 8,1530.5305027512713,"['P_3', 'P_6', 'P_7']"
10,Bin 9,1527.6887309623687,"['P_9', 'P_8', 'P_4']"
11,Bin 32,1527.6887309623687,"['P_8', 'P_9', 'P_4']"
12,Bin 35,1523.6272038800307,"['P_9', 'P_7', 'P_6']"
13,Bin 29,1519.7163215925523,"['P_8', 'P_10', 'P_2']"
14,Bin 27,1519.6115409191357,"['P_7', 'P_9', 'P_3']"
15,Bin 16,1508.6374993845338,"['P_2', 'P_4', 'P_8']"
16,Bin 40,1503.2604461950705,"['P_6', 'P_9', 'P_8']"
17,Bin 6,1500.3467651310118,"['P_5', 'P_7', 'P_2']"
18,Bin 1,1498.9645149410971,"['P_3', 'P_8', 'P_2']"
19,Bin 36,1498.1469904615474,"['P_2', 'P_10', 'P_9']"
20,Bin 38,1488.8200500037967,"['P_5', 'P_8', 'P_1']"
21,Bin 23,1487.9407420945354,"['P_9', 'P_10', 'P_3']"
22,Bin 24,1474.6383690588377,"['P_2', 'P_3', 'P_7']"
23,Bin 31,1468.1129358620158,"['P_8', 'P_9', 'P_5']"
24,Bin 22,1466.8565719628725,"['P_6', 'P_4', 'P_10']"
25,Bin 39,1465.9139544267393,"['P_2', 'P_5', 'P_4']"
26,Bin 13,1464.4106586087373,"['P_7', 'P_5', 'P_10']"
27,Bin 3,1464.3383855082602,"['P_10', 'P_5', 'P_8']"
28,Bin 25,1461.8902009023393,"['P_4', 'P_7', 'P_6']"
29,Bin 11,1452.2601463047488,"['P_3', 'P_10', 'P_6']"
30,Bin 10,1445.1504965186734,"['P_5', 'P_9', 'P_10']"
31,Bin 19,1441.4369409154256,"['P_9', 'P_6', 'P_2']"
32,Bin 14,1429.3510792714571,"['P_5', 'P_3', 'P_9']"
33,Bin 26,1417.9377358783534,"['P_1', 'P_10', 'P_3']"
34,Bin 30,1415.843055343043,"['P_10', 'P_3', 'P_5']"
35,Bin 34,1415.843055343043,"['P_10', 'P_5', 'P_3']"
36,Bin 4,1157.3314731657854,"['P_7', 'P_8']"
37,Bin 37,1157.3314731657854,"['P_8', 'P_7']"
38,Bin 5,1151.970920935766,"['P_4', 'P_9']"
39,Bin 17,1150.0189224282394,"['P_7', 'P_1']"
40,Bin 48,1076.5836152984791,"['P_3', 'P_2']"
41,Bin 50,262.33505537068777,"['R_33', 'P_9', 'P_2']"
42,Bin 46,199.1821573320009,"['P_10', 'R_29', 'P_1']"
43,Bin 42,91.83276280751902,"['P_9', 'R_38']"
44,Bin 43,91.69182074403324,"['P_2', 'P_5', 'R_40', 'R_19']"
45,Bin 49,84.01352583471171,"['P_9', 'R_40']"
46,Bin 45,67.09246247102,"['P_9', 'R_14']"
47,Bin 47,53.998794126454584,"['P_10', 'R_6']"
48,Bin 41,26.280100420992927,"['P_8', 'R_14', 'R_31']"
49,Bin 44,0.0,"['P_7', 'P_3', 'P_9', 'R_15', 'R_17']"
