,Bin #,Score,Bins
0,Bin 39,8404.855203289118,"['P_9', 'P_3', 'P_8', 'P_1']"
1,Bin 34,8300.41375079514,"['P_3', 'P_2', 'P_4', 'P_10']"
2,Bin 12,8290.722819636989,"['P_4', 'P_2', 'P_6', 'P_3']"
3,Bin 16,8286.380070928264,"['P_1', 'P_3', 'P_6', 'P_8']"
4,Bin 19,7326.9726766684,"['P_8', 'P_9', 'P_1']"
5,Bin 13,7278.128043179125,"['P_1', 'P_4', 'P_2']"
6,Bin 10,7183.081049921843,"['P_6', 'P_8', 'P_9']"
7,Bin 24,7146.559838964345,"['P_1', 'P_5', 'P_6']"
8,Bin 6,7142.131442644418,"['P_3', 'P_8', 'P_2']"
9,Bin 23,7142.131442644418,"['P_8', 'P_3', 'P_2']"
10,Bin 36,7142.131442644418,"['P_8', 'P_2', 'P_3']"
11,Bin 31,7135.247525583268,"['P_6', 'P_2', 'P_10']"
12,Bin 25,7111.514923727094,"['P_6', 'P_1', 'P_3']"
13,Bin 15,7104.592107741211,"['P_4', 'P_3', 'P_10']"
14,Bin 17,7077.2097865958785,"['P_5', 'P_4', 'P_9']"
15,Bin 21,7076.431889496241,"['P_3', 'P_5', 'P_4']"
16,Bin 27,7073.436226295231,"['P_9', 'P_6', 'P_2']"
17,Bin 30,7067.207419097092,"['P_4', 'P_7', 'P_6']"
18,Bin 26,7061.863570881155,"['P_2', 'P_7', 'P_4']"
19,Bin 29,6984.888084940206,"['P_4', 'P_7', 'P_3']"
20,Bin 20,6973.232272189641,"['P_7', 'P_10', 'P_5']"
21,Bin 8,5527.727673064932,"['P_1', 'P_4']"
22,Bin 28,5527.727673064932,"['P_4', 'P_1']"
23,Bin 35,5513.483040717172,"['P_1', 'P_10']"
24,Bin 2,5454.0819085498715,"['P_10', 'P_4']"
25,Bin 22,5454.0819085498715,"['P_4', 'P_10']"
26,Bin 1,5427.017310131373,"['P_2', 'P_10']"
27,Bin 7,5427.017310131373,"['P_10', 'P_2']"
28,Bin 33,5413.383868537303,"['P_8', 'P_1']"
29,Bin 11,5408.584514499922,"['P_2', 'P_4']"
30,Bin 18,5408.584514499922,"['P_4', 'P_2']"
31,Bin 38,5403.0525150950625,"['P_2', 'P_1']"
32,Bin 32,5399.811779403588,"['P_8', 'P_9']"
33,Bin 5,5397.327542951069,"['P_8', 'P_4']"
34,Bin 40,5389.264726055334,"['P_2', 'P_8']"
35,Bin 14,5377.456449565123,"['P_6', 'P_1']"
36,Bin 9,5337.897792053977,"['P_7', 'P_10']"
37,Bin 3,5317.338320047099,"['P_1', 'P_7']"
38,Bin 4,5317.338320047099,"['P_7', 'P_1']"
39,Bin 37,5299.293869630417,"['P_8', 'P_10']"
40,Bin 41,1005.1573708000561,"['P_6', 'P_8', 'P_7', 'R_10']"
41,Bin 47,562.4028450031392,"['P_7', 'R_29', 'P_1']"
42,Bin 42,247.55433212707032,"['P_4', 'R_38']"
43,Bin 50,223.38531522934016,"['P_1', 'R_40']"
44,Bin 46,223.09496087407223,"['P_3', 'R_14']"
45,Bin 48,180.15585917250542,"['P_9', 'R_6']"
46,Bin 44,0.4329962973454351,['R_2']
47,Bin 43,0.0,"['P_9', 'P_3', 'P_8', 'R_8', 'R_25', 'R_2', 'R_26']"
48,Bin 45,0.0,"['R_15', 'P_4', 'P_9', 'R_21', 'R_9']"
49,Bin 49,0.0,['P_10']
