,Bin #,Score,Bins
0,Bin 30,2815.6993770846666,"['P_10', 'P_6', 'P_5', 'P_3']"
1,Bin 35,2765.644312243278,"['P_5', 'P_1', 'P_6', 'P_7']"
2,Bin 10,1345.9551790283813,"['P_5', 'P_2', 'P_9', 'P_8', 'R_16', 'P_3']"
3,Bin 24,1317.5225224445533,"['P_10', 'P_3', 'P_4', 'P_9', 'R_8', 'P_2']"
4,Bin 31,1308.2368986644956,"['R_8', 'P_4', 'P_3', 'P_5', 'P_6', 'P_9']"
5,Bin 25,1294.6830009517926,"['P_2', 'P_8', 'P_1', 'P_5', 'P_9', 'R_28']"
6,Bin 16,1278.529994746337,"['P_4', 'P_3', 'P_9', 'P_6', 'R_24', 'P_5']"
7,Bin 1,943.2205479643604,"['P_8', 'P_7', 'R_31', 'R_19', 'P_5', 'P_10', 'P_6', 'P_3']"
8,Bin 20,915.9741827760158,"['P_9', 'P_6', 'P_5', 'P_2', 'R_6']"
9,Bin 40,882.7010445205485,"['P_8', 'P_7', 'P_6', 'P_2', 'R_32']"
10,Bin 36,882.281395707978,"['P_4', 'P_5', 'P_9', 'P_3', 'R_3']"
11,Bin 37,847.2360507782535,"['P_6', 'P_8', 'P_9', 'P_10', 'R_28']"
12,Bin 39,834.9868027234331,"['P_5', 'P_6', 'P_10', 'P_4', 'R_28']"
13,Bin 5,805.371866482359,"['P_9', 'P_6', 'P_10', 'R_9', 'P_5']"
14,Bin 8,802.0892276999563,"['P_5', 'P_10', 'P_9', 'R_7', 'P_2']"
15,Bin 18,788.0242371590596,"['P_9', 'P_1', 'P_6', 'R_33', 'P_5', 'R_30', 'P_3']"
16,Bin 26,777.4018534658633,"['P_1', 'P_3', 'P_5', 'R_13', 'P_4']"
17,Bin 21,770.5519230211285,"['P_6', 'P_9', 'P_8', 'P_3', 'R_17']"
18,Bin 19,764.6606866861151,"['P_5', 'P_10', 'P_8', 'R_36', 'P_3']"
19,Bin 43,600.7387870262014,"['P_5', 'P_6', 'P_10', 'R_28', 'P_3', 'R_4', 'P_4']"
20,Bin 7,596.3966581796243,"['P_5', 'R_33', 'P_1', 'P_2']"
21,Bin 13,568.8730398579952,"['P_9', 'P_6', 'P_2', 'R_33']"
22,Bin 27,562.1524371144487,"['P_6', 'P_5', 'P_9', 'R_8']"
23,Bin 28,552.2028091598796,"['P_3', 'P_4', 'P_9', 'P_5', 'R_27', 'R_8']"
24,Bin 22,551.0138391787137,"['P_5', 'P_2', 'P_3', 'R_16', 'P_1', 'R_10']"
25,Bin 14,547.5180794699361,"['P_1', 'P_2', 'P_3', 'R_31']"
26,Bin 17,542.4857079687547,"['P_6', 'P_10', 'P_4', 'R_33']"
27,Bin 15,540.2407993523136,"['P_9', 'R_16', 'P_3', 'P_8']"
28,Bin 9,537.0240028298649,"['P_7', 'P_5', 'R_32', 'P_10', 'R_22', 'P_2']"
29,Bin 4,531.9528430623234,"['P_3', 'P_5', 'R_2', 'P_6']"
30,Bin 33,528.6015473505188,"['P_5', 'R_8', 'P_9', 'R_30', 'P_10', 'P_6']"
31,Bin 12,523.684317373174,"['P_9', 'P_8', 'R_16', 'P_1', 'P_3', 'R_10']"
32,Bin 2,522.7950837574185,"['R_1', 'P_2', 'P_1', 'P_5']"
33,Bin 3,512.5307096180971,"['P_5', 'P_4', 'R_32', 'P_3', 'R_37', 'P_10']"
34,Bin 23,507.48887225312194,"['R_32', 'P_8', 'P_9', 'P_4']"
35,Bin 38,505.22006057548543,"['P_1', 'P_9', 'R_28', 'P_2', 'R_32', 'P_6']"
36,Bin 6,501.6234330088337,"['P_6', 'P_1', 'P_10', 'R_17']"
37,Bin 34,499.8252499814991,"['P_7', 'R_33', 'P_8', 'P_3']"
38,Bin 11,499.1395368040696,"['P_1', 'P_3', 'P_9', 'R_28']"
39,Bin 32,499.1395368040696,"['P_1', 'P_9', 'R_28', 'P_3']"
40,Bin 29,493.5480791887184,"['P_2', 'P_1', 'R_30', 'P_3', 'P_7', 'R_28', 'R_3', 'P_6']"
41,Bin 47,208.80027584167172,"['R_16', 'P_3', 'P_5', 'R_8', 'P_6', 'R_28']"
42,Bin 41,165.3132250872923,"['P_6', 'P_9', 'R_15', 'R_9', 'R_31', 'P_10']"
43,Bin 42,102.11170866387995,"['P_10', 'R_9', 'P_5', 'R_16', 'R_31']"
44,Bin 50,98.4152301097643,"['P_5', 'P_10', 'R_40', 'R_25']"
45,Bin 45,51.695309130025414,"['P_3', 'P_9', 'R_15', 'R_9', 'R_40']"
46,Bin 48,30.846911972407977,"['P_4', 'R_13', 'R_6']"
47,Bin 44,0.0,['P_9']
48,Bin 46,0.0,"['P_8', 'R_14']"
49,Bin 49,0.0,"['P_1', 'P_7', 'P_6']"
