,Bin #,Score,Bins
0,Bin 42,5526.829245178493,"['P_9', 'P_1', 'P_6', 'P_5']"
1,Bin 1,5349.2973569177475,"['P_9', 'P_4', 'P_2', 'P_8']"
2,Bin 2,5199.034585937937,"['P_7', 'P_3', 'P_10', 'P_9']"
3,Bin 3,5153.5812871996095,"['P_3', 'P_9', 'P_5', 'P_8']"
4,Bin 4,5078.388262246718,"['P_9', 'P_6', 'P_5', 'P_7']"
5,Bin 5,4220.701106321994,"['P_9', 'P_2', 'P_1']"
6,Bin 6,4130.182163914793,"['P_9', 'P_6', 'P_2']"
7,Bin 7,4130.182163914793,"['P_6', 'P_9', 'P_2']"
8,Bin 8,4125.037773318302,"['P_1', 'P_6', 'P_2']"
9,Bin 9,4074.755835756146,"['P_9', 'P_5', 'P_2']"
10,Bin 10,4048.3569657196786,"['P_9', 'P_2', 'P_8']"
11,Bin 11,4033.042595910428,"['P_9', 'P_4', 'P_6']"
12,Bin 12,4009.5633709750887,"['P_5', 'P_3', 'P_10']"
13,Bin 13,4002.9553564699054,"['P_5', 'P_9', 'P_6']"
14,Bin 14,3959.2458802187134,"['P_9', 'P_3', 'P_6']"
15,Bin 15,3952.417401288098,"['P_9', 'P_4', 'P_8']"
16,Bin 16,3943.5946692102207,"['P_3', 'P_9', 'P_5']"
17,Bin 17,3942.8847381911382,"['P_5', 'P_8', 'P_2']"
18,Bin 18,3914.6759128167178,"['P_6', 'P_3', 'P_2']"
19,Bin 19,3914.6759128167178,"['P_2', 'P_6', 'P_3']"
20,Bin 20,3905.0069800536494,"['P_8', 'P_9', 'P_5']"
21,Bin 21,3892.8283887303915,"['P_6', 'P_3', 'P_5']"
22,Bin 22,3864.9180725159395,"['P_9', 'P_3', 'P_4']"
23,Bin 23,3845.373606122806,"['P_8', 'P_3', 'P_6']"
24,Bin 24,3786.033656404056,"['P_9', 'P_8', 'P_7']"
25,Bin 25,3722.649568597858,"['P_3', 'P_7', 'P_6']"
26,Bin 44,3722.649568597858,"['P_3', 'P_6', 'P_7']"
27,Bin 26,3702.2656591126356,"['P_4', 'P_3', 'P_7']"
28,Bin 27,1691.350802471274,"['P_9', 'P_6', 'P_7', 'P_10', 'P_4', 'R_5']"
29,Bin 28,1566.9911884164633,"['P_7', 'P_3', 'R_29', 'P_10', 'P_2', 'P_9']"
30,Bin 29,1390.4923565088075,"['P_4', 'P_8', 'P_3', 'R_2', 'P_6']"
31,Bin 30,1362.2419853124763,"['P_5', 'P_4', 'R_27', 'P_3', 'P_7']"
32,Bin 31,1281.579087457745,"['P_2', 'P_5', 'P_3', 'P_6', 'R_8']"
33,Bin 32,1260.3553469500127,"['P_5', 'P_1', 'R_11', 'P_3', 'P_6']"
34,Bin 33,1158.533635651899,"['P_5', 'P_1', 'P_9', 'P_3', 'R_40']"
35,Bin 34,981.0590752951035,"['P_6', 'P_2', 'P_10', 'R_2']"
36,Bin 35,966.6758329645115,"['P_9', 'P_5', 'P_2', 'R_20']"
37,Bin 36,964.1570509600606,"['P_4', 'P_8', 'R_20', 'P_10']"
38,Bin 37,963.6554661482683,"['P_6', 'P_1', 'R_14', 'P_10']"
39,Bin 38,949.8703445794918,"['R_20', 'P_5', 'P_6', 'P_3']"
40,Bin 39,941.3763502497495,"['P_6', 'P_1', 'P_9', 'R_14']"
41,Bin 40,936.5474435344067,"['R_2', 'P_3', 'P_4', 'P_6']"
42,Bin 48,460.64917134732207,"['P_8', 'P_4', 'P_6', 'R_24', 'R_25']"
43,Bin 47,264.16630821397524,"['P_9', 'R_5', 'P_10', 'P_8', 'P_5', 'R_14', 'R_28', 'R_26']"
44,Bin 43,116.98647308969944,"['P_9', 'R_4']"
45,Bin 50,59.290653723793746,"['R_2', 'P_8', 'R_1', 'R_25']"
46,Bin 46,56.06863489285979,"['P_2', 'R_31', 'R_15']"
47,Bin 41,0.0,"['P_5', 'R_8', 'R_33', 'P_2', 'R_24', 'R_26', 'R_29']"
48,Bin 45,0.0,"['P_3', 'P_7']"
49,Bin 49,0.0,"['P_4', 'P_10', 'R_21', 'R_27', 'R_39', 'R_10', 'P_3', 'R_35', 'R_13']"
