,0
,Bin 1
Bin #,"['R_34', 'R_24', 'R_11', 'R_35', 'R_22', 'R_25', 'R_5', 'R_21', 'R_2']"
Top Bin of Features:,6.185752430808076
Log-Rank ScoreNumber of Instances with No Mismatches in Bin:,6685
Number of Instances with Mismatch(es) in Bin:,3315
p-value from Log Rank Test:,0.012878293143188542
