,Bin #,Score,Bins
0,Bin 16,9280.695169435605,"['P_10', 'P_3', 'P_2', 'P_1']"
1,Bin 37,9280.695169435605,"['P_3', 'P_2', 'P_10', 'P_1']"
2,Bin 14,9221.299023169871,"['P_1', 'P_8', 'P_10']"
3,Bin 23,9176.459716171925,"['P_10', 'P_9', 'P_3']"
4,Bin 40,9163.903466124308,"['P_1', 'P_6', 'P_8']"
5,Bin 5,9136.020201195412,"['P_2', 'P_10', 'P_7']"
6,Bin 34,9125.847575875881,"['P_4', 'P_2', 'P_6']"
7,Bin 27,8554.450769957539,"['P_10', 'P_1']"
8,Bin 3,8533.321047287829,"['P_10', 'P_4']"
9,Bin 30,8493.891074206178,"['P_2', 'P_1']"
10,Bin 31,8493.891074206178,"['P_1', 'P_2']"
11,Bin 28,8449.965465138528,"['P_9', 'P_6']"
12,Bin 32,8441.384028022061,"['P_1', 'P_3']"
13,Bin 21,8402.27468065586,"['P_10', 'P_3']"
14,Bin 36,8401.677256909385,"['P_2', 'P_5']"
15,Bin 4,8396.535740272579,"['P_3', 'P_6']"
16,Bin 6,8396.535740272579,"['P_6', 'P_3']"
17,Bin 2,8386.436408725376,"['P_2', 'P_6']"
18,Bin 33,8386.436408725376,"['P_6', 'P_2']"
19,Bin 19,8386.326217445669,"['P_9', 'P_3']"
20,Bin 39,8386.326217445669,"['P_3', 'P_9']"
21,Bin 12,8383.3075288424,"['P_10', 'P_7']"
22,Bin 7,8357.207914563864,"['P_5', 'P_10']"
23,Bin 11,8357.207914563864,"['P_10', 'P_5']"
24,Bin 15,8339.656108978219,"['P_3', 'P_2']"
25,Bin 9,8309.47413064524,"['P_2', 'P_7']"
26,Bin 25,8307.185070608648,"['P_2', 'P_4']"
27,Bin 29,8307.185070608648,"['P_4', 'P_2']"
28,Bin 17,8306.203150504984,"['P_7', 'P_3']"
29,Bin 13,8303.298915308484,"['P_7', 'P_5']"
30,Bin 1,8302.87952545788,"['P_2', 'P_10']"
31,Bin 35,8301.470959646882,"['P_3', 'P_4']"
32,Bin 8,8300.716504398619,"['P_8', 'P_5']"
33,Bin 38,8295.779736122198,"['P_2', 'P_8']"
34,Bin 10,8294.537297178416,"['P_9', 'P_5']"
35,Bin 22,8264.740257878377,"['P_7', 'P_6']"
36,Bin 24,8259.553258413911,"['P_3', 'P_8']"
37,Bin 26,8259.553258413911,"['P_8', 'P_3']"
38,Bin 18,8224.327118317482,"['P_3', 'P_5']"
39,Bin 20,8224.327118317482,"['P_5', 'P_3']"
40,Bin 47,5542.956577157516,['P_2']
41,Bin 41,0.0,"['P_3', 'P_2', 'R_14', 'R_31']"
42,Bin 42,0.0,"['P_10', 'R_38']"
43,Bin 43,0.0,"['P_3', 'P_1', 'R_23', 'R_8']"
44,Bin 44,0.0,"['P_10', 'P_9', 'R_21', 'R_9']"
45,Bin 45,0.0,"['P_3', 'R_29', 'P_1']"
46,Bin 46,0.0,"['P_9', 'R_6']"
47,Bin 48,0.0,"['P_4', 'R_40']"
48,Bin 49,0.0,"['R_33', 'P_9']"
49,Bin 50,0.0,"['R_22', 'R_25']"
