,Bin #,Score,Bins
0,Bin 1,8959.770420986877,"['P_8', 'P_5', 'P_3', 'P_2']"
1,Bin 2,8927.625386088057,"['P_1', 'P_4', 'P_10', 'P_3']"
2,Bin 3,8908.01325403239,"['P_6', 'P_5', 'P_7', 'P_9']"
3,Bin 4,8269.132312422838,"['P_10', 'P_1', 'P_9']"
4,Bin 5,8233.343480330743,"['P_10', 'P_4', 'P_6']"
5,Bin 6,8204.801146380574,"['P_2', 'P_9', 'P_4']"
6,Bin 7,8154.225305054118,"['P_1', 'P_3', 'P_5']"
7,Bin 8,8143.73705209166,"['P_8', 'P_5', 'P_2']"
8,Bin 9,8135.841768686709,"['P_2', 'P_10', 'P_6']"
9,Bin 10,8122.893169770899,"['P_3', 'P_1', 'P_2']"
10,Bin 11,8117.668375052277,"['P_8', 'P_5', 'P_4']"
11,Bin 12,8117.668375052277,"['P_4', 'P_8', 'P_5']"
12,Bin 13,8095.809550517856,"['P_6', 'P_10', 'P_5']"
13,Bin 14,8091.024254943083,"['P_5', 'P_3', 'P_2']"
14,Bin 15,8085.87103647545,"['P_4', 'P_2', 'P_7']"
15,Bin 16,8084.634279576042,"['P_2', 'P_9', 'P_3']"
16,Bin 17,8083.928371247884,"['P_5', 'P_9', 'P_3']"
17,Bin 18,8063.495278477826,"['P_2', 'P_7', 'P_8']"
18,Bin 19,8049.786902848562,"['P_3', 'P_10', 'P_6']"
19,Bin 20,8043.2639788712395,"['P_6', 'P_5', 'P_7']"
20,Bin 21,7987.14233126754,"['P_3', 'P_6', 'P_7']"
21,Bin 22,6707.194608350564,"['P_1', 'P_9']"
22,Bin 23,6703.952216530641,"['P_10', 'P_4']"
23,Bin 24,6698.592128440948,"['P_1', 'P_4']"
24,Bin 25,6688.831239902844,"['P_10', 'P_1']"
25,Bin 26,6688.831239902844,"['P_1', 'P_10']"
26,Bin 27,6598.722364247301,"['P_1', 'P_2']"
27,Bin 28,6573.703791411207,"['P_1', 'P_6']"
28,Bin 29,6559.302184724693,"['P_10', 'P_2']"
29,Bin 30,6559.302184724693,"['P_2', 'P_10']"
30,Bin 31,6536.66518698234,"['P_5', 'P_4']"
31,Bin 32,6530.490608755025,"['P_3', 'P_1']"
32,Bin 33,6525.976222328373,"['P_2', 'P_9']"
33,Bin 34,6525.976222328373,"['P_9', 'P_2']"
34,Bin 35,6524.06557121299,"['P_1', 'P_7']"
35,Bin 36,6523.664086001226,"['P_9', 'P_4']"
36,Bin 37,6523.664086001226,"['P_4', 'P_9']"
37,Bin 38,6520.244975487057,"['P_4', 'P_3']"
38,Bin 39,6504.791544559438,"['P_4', 'P_2']"
39,Bin 45,6485.213284549045,"['P_5', 'P_1']"
40,Bin 40,6481.304957515572,"['P_8', 'P_10']"
41,Bin 42,6410.740726040472,"['P_10', 'P_6']"
42,Bin 50,653.5157468041691,"['R_33', 'P_9', 'P_2']"
43,Bin 49,574.7753295022712,"['P_1', 'P_7', 'R_25']"
44,Bin 44,0.26485314975226953,['R_23']
45,Bin 43,0.02304339334597854,['R_8']
46,Bin 41,0.0,"['P_4', 'R_29', 'R_33', 'R_13']"
47,Bin 46,0.0,"['P_6', 'R_21', 'R_33', 'R_36']"
48,Bin 47,0.0,"['P_4', 'P_8', 'R_21', 'R_8']"
49,Bin 48,0.0,"['P_9', 'R_24', 'R_8', 'R_29', 'P_1']"
