,Bin #,Score,Bins
0,Bin 1,0,"['R_283', 'R_233', 'R_390', 'R_58', 'R_240', 'R_29', 'R_77', 'R_301', 'R_371', 'R_51', 'R_44', 'R_225', 'R_129']"
1,Bin 2,0,"['R_53', 'R_270', 'R_182', 'R_148', 'R_238', 'R_55', 'R_180', 'R_122', 'R_46', 'R_378']"
2,Bin 3,0,"['R_294', 'R_233', 'R_1', 'R_133', 'R_33', 'R_335', 'R_321', 'R_352', 'R_300', 'R_136']"
3,Bin 4,0,"['R_246', 'R_185', 'R_386', 'R_114', 'R_108', 'R_121', 'P_5', 'R_31', 'R_263', 'R_218', 'R_77', 'R_203', 'R_10', 'R_379', 'R_54']"
4,Bin 5,0,"['P_6', 'R_279', 'R_161', 'R_106', 'R_277', 'R_199', 'R_305', 'R_368', 'R_324', 'R_200']"
5,Bin 6,0,"['R_30', 'R_255', 'R_152', 'R_83', 'R_218', 'R_287', 'R_150', 'R_319', 'R_256', 'R_9', 'R_237']"
6,Bin 7,0,"['R_171', 'R_343', 'R_110', 'R_125', 'R_68', 'R_134', 'R_23', 'R_296', 'R_76']"
7,Bin 8,0,"['R_157', 'R_338', 'R_108', 'R_179', 'R_153', 'R_257', 'R_137', 'R_239', 'R_205', 'R_319', 'R_226', 'R_142', 'R_211', 'R_111', 'R_348']"
8,Bin 9,0,"['R_283', 'R_384', 'R_311', 'R_137', 'R_158', 'R_72', 'R_387', 'R_309', 'R_151', 'R_42', 'R_119', 'R_59']"
9,Bin 10,0,"['R_5', 'R_260', 'R_7', 'R_86', 'R_337', 'R_258', 'R_8', 'R_267', 'R_328', 'R_197', 'R_288', 'R_70', 'R_346', 'R_64', 'R_11']"
10,Bin 11,0,"['R_50', 'R_367', 'R_33', 'R_194', 'R_383']"
11,Bin 12,0,"['R_124', 'R_268', 'R_217', 'R_374', 'R_365', 'R_333', 'R_186', 'R_75', 'R_69', 'R_166', 'R_332', 'R_101', 'R_147', 'R_84', 'R_174', 'P_8', 'R_316']"
12,Bin 13,0,"['R_3', 'R_161', 'P_3', 'R_216', 'R_345', 'R_132', 'R_266', 'R_37', 'R_99', 'R_269', 'R_116', 'R_335', 'R_90']"
13,Bin 14,0,"['R_78', 'R_1', 'R_167', 'R_154', 'R_35', 'R_228', 'R_41', 'R_240', 'R_18', 'R_330', 'R_248', 'R_165', 'R_375', 'R_21', 'R_358', 'R_2', 'R_64']"
14,Bin 15,0,"['R_241', 'R_50', 'R_376', 'R_149', 'R_221', 'R_364', 'R_353', 'R_38', 'R_11']"
15,Bin 16,0,"['R_386', 'R_307', 'R_279', 'R_301', 'R_232', 'R_308', 'R_327', 'R_379', 'R_155', 'R_262']"
16,Bin 17,0,"['R_302', 'R_22', 'R_390', 'R_139', 'R_29', 'R_102', 'R_202', 'R_375', 'R_20', 'R_295', 'R_244', 'R_269', 'R_213']"
17,Bin 18,0,"['R_95', 'R_3', 'R_7', 'R_188', 'R_318', 'R_117', 'R_51', 'R_362']"
18,Bin 19,0,"['R_336', 'R_114', 'R_62', 'R_186', 'R_149', 'R_94', 'R_182', 'R_234', 'R_100', 'R_174']"
19,Bin 20,0,"['R_365', 'R_80', 'R_251', 'R_214', 'R_341', 'R_275', 'R_12', 'R_155', 'R_195']"
20,Bin 21,0,"['R_19', 'R_247', 'R_217', 'R_172', 'R_222', 'R_127', 'R_102', 'R_372', 'R_151', 'R_264', 'R_156', 'R_129', 'R_65', 'R_130', 'R_292', 'R_128', 'R_341', 'R_4', 'R_181']"
21,Bin 22,0,"['R_79', 'R_340', 'R_230', 'R_45', 'R_89', 'R_263', 'R_360', 'R_245', 'R_34', 'R_389', 'R_42', 'R_373']"
22,Bin 23,0,"['R_81', 'R_183', 'R_252', 'R_134', 'R_242', 'R_204', 'R_136']"
23,Bin 24,0,"['R_247', 'R_320', 'R_303', 'R_123', 'R_280', 'R_145', 'R_350', 'R_37', 'R_135', 'R_49', 'R_358', 'R_73', 'R_236']"
24,Bin 25,0,"['R_298', 'R_5', 'R_302', 'R_284', 'R_45', 'R_306', 'R_28', 'R_332', 'R_282', 'R_242', 'P_10', 'R_342']"
25,Bin 26,0,"['R_48', 'R_286', 'R_312', 'R_215', 'R_105', 'R_68', 'R_72', 'R_71', 'R_191', 'R_231', 'R_382']"
26,Bin 27,0,"['R_32', 'R_338', 'R_325', 'R_60', 'R_98', 'R_288']"
27,Bin 28,0,"['R_349', 'R_196', 'R_65', 'R_230', 'R_346', 'R_2', 'R_145', 'R_52', 'R_354', 'R_209', 'R_289', 'R_355', 'R_173', 'R_90', 'R_385']"
28,Bin 29,0,"['R_13', 'R_331', 'R_284', 'R_223', 'R_252', 'P_4', 'R_14', 'R_104', 'R_329', 'R_26']"
29,Bin 30,0,"['R_374', 'R_171', 'R_249', 'R_190', 'R_167', 'R_74', 'R_52', 'R_15', 'R_344', 'R_295', 'R_267', 'R_333', 'R_311']"
30,Bin 31,0,"['R_349', 'R_56', 'R_366', 'R_285', 'R_153', 'R_115', 'R_286', 'R_219', 'R_169', 'R_259', 'R_313', 'R_310', 'R_214']"
31,Bin 32,0,"['R_331', 'R_222', 'R_293', 'R_109', 'R_168', 'R_351', 'R_290', 'R_39', 'R_115', 'R_57', 'R_277', 'R_309', 'R_385', 'R_299', 'P_10', 'R_71', 'R_159', 'R_334', 'P_7', 'R_212']"
32,Bin 33,0,"['R_32', 'R_381', 'R_69', 'R_253', 'R_24', 'R_221', 'R_276', 'R_227', 'R_266', 'R_177', 'R_200', 'R_16', 'R_321']"
33,Bin 34,0,"['R_196', 'R_25', 'R_254', 'R_239', 'R_66', 'R_250', 'R_389', 'R_369', 'R_359', 'R_316', 'R_91', 'R_63']"
34,Bin 35,0,"['R_205', 'R_163', 'R_355', 'R_31', 'R_241', 'R_58', 'R_176', 'R_130', 'R_107', 'R_380', 'R_144', 'R_103', 'R_40', 'P_7', 'R_46', 'R_67', 'R_360', 'R_178', 'R_368', 'R_339']"
35,Bin 36,0,"['R_4', 'R_210', 'R_322', 'R_216', 'R_377', 'R_344', 'R_328', 'R_226', 'R_10', 'R_353', 'R_229']"
36,Bin 37,0,"['R_370', 'R_291', 'R_278', 'R_313', 'R_305', 'R_207', 'R_327', 'R_91']"
37,Bin 38,0,"['R_315', 'R_274', 'R_363', 'R_176', 'R_125', 'R_326', 'R_243', 'R_120', 'R_88', 'R_361', 'R_378', 'R_82', 'R_236', 'R_206']"
38,Bin 39,0,"['R_268', 'R_157', 'R_388', 'R_198', 'P_2', 'R_224', 'R_299', 'R_107', 'R_92', 'R_273', 'R_293', 'R_334', 'R_100', 'R_373', 'R_63']"
39,Bin 40,0,"['R_80', 'R_245', 'R_17', 'R_220', 'R_192', 'R_345', 'R_191', 'R_317']"
40,Bin 41,0,"['R_242', 'R_204', 'R_92', 'R_299', 'R_385', 'R_15', 'R_316', 'R_293', 'R_249', 'R_48']"
41,Bin 42,0,"['R_252', 'R_100', 'R_81', 'R_136', 'R_373', 'R_183', 'R_213', 'R_375', 'R_305', 'R_326', 'R_13', 'R_233', 'R_160', 'R_75', 'R_69', 'R_117', 'R_267']"
42,Bin 43,0,"['R_386', 'R_307', 'R_232', 'R_308', 'R_155', 'R_252', 'R_122', 'R_302', 'P_2', 'R_53', 'R_157', 'P_7', 'R_196', 'R_54', 'R_258', 'R_185', 'R_84', 'R_368', 'R_356', 'R_182', 'R_145']"
43,Bin 44,0,"['R_327', 'R_262', 'R_29', 'R_89', 'R_301', 'R_369', 'R_129', 'R_218', 'R_279', 'R_217', 'R_44', 'R_362', 'R_100', 'R_156', 'R_182', 'R_331']"
44,Bin 45,0,"['R_122', 'R_378', 'R_214', 'R_275', 'R_12', 'R_203', 'P_7', 'R_144', 'R_34', 'R_182']"
45,Bin 46,0,"['R_270', 'R_238', 'R_55', 'R_46', 'R_53', 'R_195', 'R_180', 'R_316']"
46,Bin 47,0,"['R_365', 'R_234', 'R_88', 'R_268', 'R_197', 'R_199', 'R_305', 'R_276', 'R_360', 'R_207', 'R_166', 'R_354', 'R_80']"
47,Bin 48,0,"['R_375', 'R_279', 'R_161', 'R_350', 'R_277', 'R_368', 'R_324', 'R_255', 'R_358', 'R_386', 'R_218', 'R_124', 'R_11', 'R_2', 'R_4', 'R_82']"
48,Bin 49,0,"['R_32', 'R_381', 'R_266', 'R_200', 'R_3', 'R_117', 'R_362', 'R_7', 'R_293', 'R_376', 'R_313', 'R_39', 'R_388', 'R_57', 'R_359']"
49,Bin 50,0,"['R_253', 'R_24', 'R_270', 'R_248', 'R_22', 'R_213', 'R_343']"
