,Bin #,Score,Bins
0,Bin 1,8239.826418593784,"['P_10', 'P_5', 'P_6', 'P_3']"
1,Bin 2,8239.826418593784,"['P_10', 'P_6', 'P_3', 'P_5']"
2,Bin 3,7146.559838964345,"['P_5', 'P_1', 'P_6']"
3,Bin 4,7139.702434652721,"['P_10', 'P_3', 'P_2']"
4,Bin 5,7104.592107741211,"['P_4', 'P_10', 'P_3']"
5,Bin 6,7076.431889496241,"['P_3', 'P_5', 'P_4']"
6,Bin 7,7072.548805707417,"['P_5', 'P_6', 'P_4']"
7,Bin 8,7005.791046416574,"['P_10', 'P_5', 'P_6']"
8,Bin 9,7005.791046416574,"['P_6', 'P_5', 'P_10']"
9,Bin 10,6999.187820714446,"['P_10', 'P_6', 'P_3']"
10,Bin 11,6947.890260995616,"['P_10', 'P_3', 'P_5']"
11,Bin 12,5513.483040717172,"['P_10', 'P_1']"
12,Bin 13,5427.017310131373,"['P_10', 'P_2']"
13,Bin 14,5427.017310131373,"['P_2', 'P_10']"
14,Bin 15,5408.584514499922,"['P_2', 'P_4']"
15,Bin 16,5408.584514499922,"['P_4', 'P_2']"
16,Bin 17,5403.0525150950625,"['P_2', 'P_1']"
17,Bin 18,5389.264726055334,"['P_2', 'P_8']"
18,Bin 19,5377.456449565123,"['P_6', 'P_1']"
19,Bin 20,5362.434845945861,"['P_9', 'P_2']"
20,Bin 21,5362.434845945861,"['P_2', 'P_9']"
21,Bin 22,5299.293869630417,"['P_10', 'P_8']"
22,Bin 23,5299.293869630417,"['P_8', 'P_10']"
23,Bin 41,5296.909529165366,"['P_6', 'P_4']"
24,Bin 24,5290.591280599589,"['P_1', 'P_5']"
25,Bin 25,5264.672161253516,"['P_6', 'P_10']"
26,Bin 26,5264.672161253516,"['P_10', 'P_6']"
27,Bin 27,5243.261238174912,"['P_2', 'P_3']"
28,Bin 28,5228.492346978233,"['P_4', 'P_3']"
29,Bin 29,5221.707286118391,"['P_5', 'P_4']"
30,Bin 30,5202.965513721645,"['P_2', 'P_6']"
31,Bin 31,5162.556680342504,"['P_5', 'P_8']"
32,Bin 32,5154.771785454338,"['P_3', 'P_10']"
33,Bin 33,5154.771785454338,"['P_10', 'P_3']"
34,Bin 34,5095.871206153083,"['P_10', 'P_5']"
35,Bin 35,5091.2891400131975,"['P_3', 'P_5']"
36,Bin 36,5081.915781518279,"['P_6', 'P_5']"
37,Bin 37,5081.915781518279,"['P_5', 'P_6']"
38,Bin 38,3026.168771090543,['P_1']
39,Bin 39,2945.240511514265,['P_4']
40,Bin 40,2908.4499614268234,['P_2']
41,Bin 42,48.920531245440564,"['P_10', 'R_65', 'R_25']"
42,Bin 50,3.0287968871694577,"['R_80', 'R_72']"
43,Bin 49,0.6765061154174564,"['R_37', 'R_6']"
44,Bin 43,0.0030866580536946285,"['R_51', 'R_6']"
45,Bin 44,0.0,"['R_58', 'P_4', 'R_36', 'P_5', 'R_19']"
46,Bin 45,0.0,['P_5']
47,Bin 46,0.0,"['R_45', 'R_69', 'R_59', 'R_68']"
48,Bin 47,0.0,"['R_80', 'R_40', 'R_82']"
49,Bin 48,0.0,['P_10']
