,Bin #,Score,Bins
0,Bin 1,0,"['R_246', 'R_385', 'P_9', 'R_437', 'R_132', 'R_430', 'R_284', 'R_14', 'R_95', 'R_355', 'R_478', 'R_427', 'R_392', 'R_185', 'R_248', 'R_429', 'R_90', 'R_23']"
1,Bin 2,0,"['R_440', 'R_414', 'R_128', 'R_363', 'R_175', 'R_406', 'R_316', 'R_57', 'R_484', 'R_98', 'R_70', 'R_407', 'R_10', 'R_463', 'R_224', 'R_386']"
2,Bin 3,0,"['R_346', 'R_233', 'R_65', 'R_277', 'R_473', 'R_34', 'R_280', 'R_260', 'R_295', 'R_235', 'R_445']"
3,Bin 4,0,"['R_125', 'R_228', 'R_341', 'R_68', 'R_411', 'R_296', 'R_464', 'R_408', 'R_7', 'R_13', 'R_409', 'R_118', 'R_276', 'R_314', 'R_237', 'R_488', 'R_12', 'R_487', 'R_87', 'R_35']"
4,Bin 5,0,"['R_4', 'R_27', 'R_362', 'R_444', 'R_188', 'R_9', 'R_28', 'R_370', 'R_286', 'R_475', 'R_25', 'R_117', 'R_123', 'R_214']"
5,Bin 6,0,"['R_49', 'R_44', 'R_184', 'R_395', 'R_413', 'R_299', 'R_67', 'R_293', 'R_5', 'R_483', 'R_180', 'R_207', 'R_71', 'R_118']"
6,Bin 7,0,"['R_77', 'R_192', 'R_394', 'R_350', 'R_360', 'R_282', 'R_197', 'R_49', 'R_114', 'R_271', 'P_1', 'R_470', 'R_380', 'R_150']"
7,Bin 8,0,"['R_141', 'R_230', 'R_301', 'R_256', 'R_120', 'R_318', 'R_209', 'R_357', 'R_227', 'R_64', 'R_350', 'R_243', 'R_291', 'R_331', 'R_272']"
8,Bin 9,0,"['R_92', 'R_165', 'R_164', 'R_443', 'R_293', 'R_74', 'R_43', 'R_325', 'R_61', 'R_144', 'R_151', 'R_248', 'R_241', 'R_147', 'R_354', 'R_299']"
9,Bin 10,0,"['R_14', 'R_69', 'R_471', 'R_467', 'R_13', 'R_448', 'R_375', 'R_101', 'R_319', 'R_451', 'R_374', 'R_93', 'R_81', 'R_177', 'R_278', 'R_264', 'R_114', 'R_353', 'R_210', 'R_60', 'R_310', 'R_82']"
10,Bin 11,0,"['R_384', 'R_101', 'R_285', 'R_333', 'R_127', 'R_351', 'R_85', 'R_401', 'R_200']"
11,Bin 12,0,"['R_140', 'R_206', 'R_302', 'R_17', 'R_285', 'R_123', 'R_359', 'R_398', 'R_79', 'R_298', 'R_277', 'R_22', 'R_240', 'R_376', 'R_424', 'R_404', 'R_452', 'R_137', 'R_72', 'R_423']"
12,Bin 13,0,"['R_384', 'R_181', 'R_386', 'R_198', 'R_182', 'R_286', 'R_402', 'R_106', 'R_15', 'R_50']"
13,Bin 14,0,"['R_355', 'R_454', 'R_106', 'R_203', 'R_73', 'R_369', 'R_167', 'R_9', 'R_268', 'R_20', 'R_63', 'R_199', 'R_419', 'R_439', 'R_323', 'R_169', 'R_241']"
14,Bin 15,0,"['R_462', 'R_382', 'R_135', 'R_180', 'R_438', 'R_453', 'R_390', 'R_80', 'R_278', 'R_434', 'R_464', 'R_326']"
15,Bin 16,0,"['R_191', 'R_363', 'R_422', 'R_242', 'R_155', 'R_161', 'R_434', 'R_489', 'R_90', 'R_262', 'R_467']"
16,Bin 17,0,"['R_472', 'R_410', 'R_356', 'R_33', 'R_31', 'R_194', 'R_104', 'R_145', 'R_393', 'R_289', 'R_485', 'R_362', 'R_108', 'R_27', 'R_18']"
17,Bin 18,0,"['R_104', 'P_10', 'R_168', 'R_324', 'R_201', 'R_193', 'R_29', 'R_301', 'R_409', 'R_4', 'R_343', 'R_468']"
18,Bin 19,0,"['R_30', 'R_247', 'R_171', 'R_317', 'R_183', 'R_375', 'R_168', 'R_365', 'R_411', 'R_315', 'R_51', 'R_399', 'R_58', 'R_426', 'R_358', 'R_216', 'R_103']"
19,Bin 20,0,"['R_6', 'R_224', 'R_249', 'R_115', 'R_134', 'R_389', 'R_374', 'R_107', 'R_48', 'R_315', 'R_265', 'R_431', 'R_76', 'R_486', 'R_313', 'R_455', 'R_95']"
20,Bin 21,0,"['R_128', 'R_6', 'R_185', 'R_238', 'R_204', 'P_9', 'R_112', 'R_3', 'R_468', 'R_393', 'R_130', 'R_266', 'R_62']"
21,Bin 22,0,"['R_328', 'R_55', 'R_131', 'R_46', 'R_181', 'R_342', 'R_330', 'P_5', 'R_206', 'R_142', 'R_347', 'R_425', 'R_349', 'R_152', 'R_16']"
22,Bin 23,0,"['R_71', 'R_254', 'R_458', 'R_110', 'R_482', 'R_211', 'R_137', 'R_446']"
23,Bin 24,0,"['R_152', 'R_329', 'R_311', 'R_348', 'R_89', 'R_279', 'R_26', 'R_32', 'R_67', 'P_2', 'R_475', 'R_12', 'R_337', 'R_122', 'R_76', 'R_166', 'R_367', 'R_211']"
24,Bin 25,0,"['R_416', 'R_8', 'R_273', 'R_459', 'R_230', 'R_17', 'R_44', 'R_304', 'R_190', 'R_338', 'R_455', 'R_157', 'R_197']"
25,Bin 26,0,"['R_471', 'P_6', 'R_139', 'R_377', 'R_172', 'R_317', 'R_269', 'R_124', 'R_25', 'R_343', 'R_245', 'R_403', 'R_63', 'P_8', 'R_397']"
26,Bin 27,0,"['R_381', 'R_372', 'R_390', 'R_153', 'R_213', 'R_3', 'R_41', 'R_178', 'R_156', 'R_428', 'R_392', 'R_378', 'R_441']"
27,Bin 28,0,"['R_141', 'R_255', 'R_485', 'R_189', 'R_479', 'R_307', 'R_368', 'R_337', 'R_304', 'R_308', 'R_91', 'R_226', 'R_265', 'R_420']"
28,Bin 29,0,"['R_129', 'R_15', 'R_34', 'R_222', 'R_480', 'R_428', 'R_250', 'R_88', 'R_58', 'R_208', 'R_205', 'R_187', 'R_261', 'R_339']"
29,Bin 30,0,"['R_162', 'R_422', 'R_105', 'R_36', 'R_457', 'R_40', 'R_340', 'R_73', 'R_249', 'R_169', 'R_42', 'R_258', 'R_336', 'R_290', 'R_432', 'R_396', 'R_335', 'R_86']"
30,Bin 31,0,"['R_191', 'R_200', 'R_352', 'R_418', 'R_232', 'R_5', 'R_292', 'R_309', 'R_11', 'R_448', 'R_234', 'R_419', 'R_361', 'R_85']"
31,Bin 32,0,"['R_474', 'R_26', 'P_3', 'R_435', 'R_263', 'R_481', 'R_143', 'R_416', 'R_94', 'R_331', 'R_209', 'R_332', 'R_333', 'R_117', 'R_342', 'R_112', 'R_53', 'R_160', 'R_461']"
32,Bin 33,0,"['R_415', 'R_218', 'R_54', 'R_179', 'R_344', 'R_372', 'R_111', 'R_417', 'R_407', 'R_134', 'R_329', 'R_132', 'R_264']"
33,Bin 34,0,"['R_24', 'R_294', 'R_486', 'R_79', 'R_146', 'R_207', 'R_273', 'R_349', 'R_45', 'R_59', 'R_136', 'R_47', 'R_119', 'R_133']"
34,Bin 35,0,"['R_292', 'R_482', 'R_421', 'R_176', 'R_138', 'R_306', 'R_182', 'R_303', 'R_170', 'R_92', 'R_148', 'R_327', 'R_352', 'R_441', 'R_21', 'R_75', 'R_433', 'R_126', 'R_74', 'R_61', 'R_436', 'R_450']"
35,Bin 36,0,"['R_8', 'R_297', 'R_281', 'R_437', 'R_88', 'R_412', 'R_335', 'R_340', 'R_334', 'R_280', 'R_324', 'R_158', 'R_476']"
36,Bin 37,0,"['R_1', 'R_83', 'R_47', 'R_379', 'R_291', 'R_54', 'R_78', 'R_373', 'R_2', 'R_189', 'R_359', 'R_287']"
37,Bin 38,0,"['R_68', 'R_232', 'R_288', 'R_149', 'R_82', 'R_413', 'R_145', 'R_223', 'R_465', 'R_244', 'R_196', 'R_237', 'R_99', 'P_4', 'R_39', 'R_287']"
38,Bin 39,0,"['R_162', 'R_173', 'R_161', 'R_261', 'R_371', 'R_163', 'R_259', 'R_405', 'R_174', 'R_270', 'R_274', 'R_116', 'R_52', 'R_381', 'R_154', 'R_130', 'R_21']"
39,Bin 40,0,"['P_8', 'R_7', 'R_220', 'R_458', 'R_155', 'R_316', 'R_320', 'R_158', 'R_38', 'R_469', 'R_221', 'R_56', 'R_480', 'R_484', 'R_245', 'R_37', 'R_268', 'R_116', 'R_275']"
40,Bin 41,0,"['R_152', 'R_311', 'R_367', 'R_211', 'R_128', 'R_363', 'R_175', 'R_57', 'R_407', 'R_10', 'R_463', 'R_224', 'R_166', 'R_464', 'R_469', 'R_82']"
41,Bin 42,0,"['R_348', 'R_279', 'R_26', 'R_475', 'R_12', 'R_337', 'R_76', 'R_414', 'R_406', 'R_140', 'R_7', 'R_345', 'R_184', 'R_159', 'R_433', 'R_485', 'R_78', 'R_409']"
42,Bin 43,0,"['R_128', 'R_185', 'R_112', 'R_468', 'R_130', 'R_266', 'R_62', 'R_5', 'R_11', 'R_27', 'R_216', 'R_40', 'R_167', 'R_258', 'R_276', 'R_464']"
43,Bin 44,0,"['R_200', 'R_352', 'R_232', 'R_292', 'R_309', 'R_448', 'R_419', 'R_393', 'R_233', 'R_198', 'R_269', 'R_409', 'R_160', 'R_225']"
44,Bin 45,0,"['R_91', 'R_173', 'R_161', 'R_371', 'R_163', 'R_405', 'R_174', 'R_274', 'R_116', 'R_52', 'R_479', 'R_207', 'R_43', 'R_11', 'R_111', 'R_32', 'R_240', 'R_329']"
45,Bin 46,0,"['R_255', 'R_189', 'R_307', 'R_304', 'R_226', 'R_265', 'R_420', 'R_162', 'R_130', 'P_8', 'R_277', 'R_281', 'R_377', 'R_174', 'R_431', 'R_126', 'R_264', 'R_169']"
46,Bin 47,0,"['R_162', 'R_74', 'R_125', 'R_228', 'R_68', 'R_296', 'R_118', 'R_237', 'R_12', 'R_87', 'R_49', 'R_181', 'R_186', 'R_336', 'R_468']"
47,Bin 48,0,"['R_48', 'R_355', 'R_106', 'R_73', 'R_20', 'R_63', 'R_406', 'R_464', 'R_408', 'R_487', 'R_329', 'R_218', 'R_132', 'R_256', 'R_66', 'R_413', 'R_447', 'R_465', 'R_236', 'R_299']"
48,Bin 49,0,"['R_329', 'R_381', 'R_390', 'R_153', 'R_3', 'R_41', 'R_178', 'R_392', 'R_356', 'R_418', 'R_167', 'R_58', 'R_305']"
49,Bin 50,0,"['R_415', 'R_179', 'R_344', 'R_407', 'R_372', 'R_213', 'R_479', 'R_167', 'R_161', 'R_21']"
