,0
,Bin 1
Bin #,"['P_9', 'P_6', 'P_5']"
Top Bin of Features:,6948.2846755891915
Log-Rank ScoreNumber of Instances with No Mismatches in Bin:,5859
Number of Instances with Mismatch(es) in Bin:,4141
p-value from Log Rank Test:,0.0
