,Bin #,Score,Bins
0,Bin 23,461.3626487877809,"['P_8', 'P_5', 'P_2', 'P_3']"
1,Bin 25,437.7562411874099,"['P_3', 'P_10', 'P_9', 'P_2']"
2,Bin 38,434.1098123563402,"['P_4', 'P_5', 'P_8', 'P_9']"
3,Bin 27,424.5646174608737,"['P_6', 'P_2', 'P_7']"
4,Bin 20,412.506531917374,"['P_2', 'P_8', 'P_7']"
5,Bin 24,401.54888761517685,"['P_6', 'P_1', 'P_3']"
6,Bin 4,393.01415418071264,"['P_3', 'P_8', 'P_2']"
7,Bin 10,393.01415418071264,"['P_3', 'P_2', 'P_8']"
8,Bin 32,390.3855046783693,"['P_6', 'P_9', 'P_4']"
9,Bin 17,374.6268733759137,"['P_2', 'P_3', 'P_4']"
10,Bin 21,374.6268733759137,"['P_3', 'P_2', 'P_4']"
11,Bin 11,371.97854986239855,"['P_4', 'P_6', 'P_3']"
12,Bin 29,369.0452072171842,"['P_5', 'P_6', 'P_7']"
13,Bin 37,368.05552284756095,"['P_8', 'P_4', 'P_6']"
14,Bin 9,341.62226836588803,"['P_2', 'P_7']"
15,Bin 30,341.62226836588803,"['P_7', 'P_2']"
16,Bin 1,330.9188491204553,"['P_2', 'P_10']"
17,Bin 13,330.9188491204553,"['P_10', 'P_2']"
18,Bin 2,320.7482706268562,"['P_2', 'P_6']"
19,Bin 26,320.7482706268562,"['P_6', 'P_2']"
20,Bin 8,315.6249380759607,"['P_6', 'P_9']"
21,Bin 34,301.50989410921653,"['P_2', 'P_5']"
22,Bin 36,301.50989410921653,"['P_5', 'P_2']"
23,Bin 5,299.9270129956493,"['P_2', 'P_1']"
24,Bin 35,299.4417665762405,"['P_1', 'P_5']"
25,Bin 3,296.15978140814707,"['P_8', 'P_2']"
26,Bin 16,296.15978140814707,"['P_2', 'P_8']"
27,Bin 6,295.8475968472965,"['P_6', 'P_1']"
28,Bin 31,295.8475968472965,"['P_1', 'P_6']"
29,Bin 12,295.3147091819591,"['P_3', 'P_2']"
30,Bin 22,295.3147091819591,"['P_2', 'P_3']"
31,Bin 28,294.1375157008808,"['P_1', 'P_3']"
32,Bin 33,294.1375157008808,"['P_3', 'P_1']"
33,Bin 19,287.9427031441275,"['P_7', 'P_6']"
34,Bin 14,286.46544814285375,"['P_1', 'P_4']"
35,Bin 40,285.637852521531,"['P_1', 'P_9']"
36,Bin 7,285.543551362208,"['P_2', 'P_4']"
37,Bin 15,285.543551362208,"['P_4', 'P_2']"
38,Bin 18,284.849103382057,"['P_8', 'P_4']"
39,Bin 39,283.97076530141686,"['P_3', 'P_7']"
40,Bin 41,77.39871859730803,"['P_2', 'R_15', 'P_7']"
41,Bin 46,73.38319539551614,"['P_2', 'R_29', 'P_1']"
42,Bin 43,33.36442344133892,"['P_3', 'P_7', 'R_23', 'R_8']"
43,Bin 50,31.95777192224928,"['R_33', 'P_9']"
44,Bin 42,31.836911198954127,"['P_1', 'R_38']"
45,Bin 44,26.798278663598456,"['P_7', 'P_9', 'R_21', 'R_9']"
46,Bin 47,24.329360028873037,"['P_8', 'R_24']"
47,Bin 49,22.68391762738478,"['P_1', 'R_40']"
48,Bin 45,20.118118759397547,"['P_4', 'R_15']"
49,Bin 48,0.0,['P_5']
