,Bin #,Score,Bins
0,Bin 21,1573.6157729238876,"['P_8', 'P_3', 'P_2', 'P_5', 'P_9']"
1,Bin 35,1490.060922299537,"['P_10', 'P_2', 'P_5', 'P_7']"
2,Bin 12,1485.4516528284068,"['P_2', 'P_3', 'P_10', 'P_1']"
3,Bin 37,1474.7067318418813,"['P_3', 'P_8', 'P_9', 'P_5']"
4,Bin 14,1451.9915797171282,"['P_2', 'P_4', 'P_3', 'P_8']"
5,Bin 9,1428.3252164159878,"['P_7', 'P_6', 'P_4', 'P_3']"
6,Bin 23,1414.4437157685247,"['P_3', 'P_8', 'P_10', 'P_6']"
7,Bin 29,1388.3487864714048,"['P_3', 'P_2', 'P_6', 'P_4']"
8,Bin 32,1284.496694840829,"['P_8', 'P_5', 'P_9']"
9,Bin 34,1284.496694840829,"['P_5', 'P_8', 'P_9']"
10,Bin 10,1279.38069504301,"['P_6', 'P_1', 'P_5']"
11,Bin 3,1274.8506630926279,"['P_3', 'P_8', 'P_2']"
12,Bin 16,1271.50372510897,"['P_3', 'P_1', 'P_4']"
13,Bin 6,1266.2027920537855,"['P_8', 'P_2', 'P_10']"
14,Bin 15,1266.2027920537855,"['P_2', 'P_10', 'P_8']"
15,Bin 40,1260.6101057767855,"['P_3', 'P_5', 'P_8']"
16,Bin 25,1258.8787140998097,"['P_6', 'P_1', 'P_7']"
17,Bin 11,1252.4955026947132,"['P_4', 'P_10', 'P_3']"
18,Bin 28,1227.9011780676497,"['P_4', 'P_3', 'P_5']"
19,Bin 7,1226.9302282933347,"['P_6', 'P_8', 'P_9']"
20,Bin 31,1220.0999627804504,"['P_2', 'P_3', 'P_10']"
21,Bin 27,1218.8159697986189,"['P_6', 'P_9', 'P_1']"
22,Bin 33,1202.5464422189402,"['P_8', 'P_6', 'P_5']"
23,Bin 17,1172.27311248868,"['P_6', 'P_4', 'P_5']"
24,Bin 20,1171.3472052080933,"['P_3', 'P_6', 'P_2']"
25,Bin 13,1064.769621487668,"['P_1', 'P_5']"
26,Bin 38,1032.0991368390607,"['P_3', 'P_1']"
27,Bin 19,1024.586538451305,"['P_1', 'P_10']"
28,Bin 26,1024.586538451305,"['P_10', 'P_1']"
29,Bin 36,985.0594252394844,"['P_4', 'P_1']"
30,Bin 4,966.6156395358533,"['P_3', 'P_7']"
31,Bin 22,966.6156395358533,"['P_7', 'P_3']"
32,Bin 2,960.3354701187893,"['P_7', 'P_10']"
33,Bin 8,954.8131927397155,"['P_8', 'P_2']"
34,Bin 24,954.3859697414238,"['P_5', 'P_8']"
35,Bin 5,954.3361828175351,"['P_3', 'P_8']"
36,Bin 18,954.3361828175351,"['P_8', 'P_3']"
37,Bin 30,951.6195002782429,"['P_5', 'P_3']"
38,Bin 39,945.850958306408,"['P_9', 'P_5']"
39,Bin 48,939.1745166131494,"['P_2', 'P_5']"
40,Bin 1,925.0302679108656,"['P_10', 'P_4']"
41,Bin 50,252.62403042017885,"['R_33', 'P_9', 'P_2']"
42,Bin 49,77.76021336205146,"['P_8', 'R_40']"
43,Bin 42,72.49994982373278,"['P_8', 'R_14']"
44,Bin 43,67.09774445697798,"['P_9', 'P_5', 'R_40', 'R_8']"
45,Bin 47,66.99209628126046,"['P_5', 'R_6']"
46,Bin 45,48.20586219525242,"['P_2', 'R_15']"
47,Bin 46,33.12294742287864,"['P_1', 'R_29', 'R_1']"
48,Bin 41,25.34539641977989,"['P_8', 'R_14', 'R_31']"
49,Bin 44,0.0,"['P_5', 'P_3', 'R_22', 'P_7', 'R_25']"
