,Bin #,Score,Bins
0,Bin 31,903.1536981433425,"['P_6', 'P_8', 'P_2', 'P_9', 'P_4']"
1,Bin 14,868.2025422454169,"['P_7', 'P_1', 'P_2', 'P_8']"
2,Bin 21,820.2036551536919,"['P_10', 'P_8', 'P_5', 'P_9']"
3,Bin 20,819.2691529527915,"['P_3', 'P_8', 'P_6', 'P_2']"
4,Bin 5,815.7678433264884,"['P_9', 'P_7', 'P_1', 'P_3']"
5,Bin 32,812.2537119011155,"['P_10', 'P_8', 'P_4', 'P_2']"
6,Bin 24,803.6349627162665,"['P_6', 'P_9', 'P_2', 'P_3']"
7,Bin 38,769.224944870846,"['P_2', 'P_9', 'P_8']"
8,Bin 25,761.1781580285566,"['P_8', 'P_1', 'P_2']"
9,Bin 28,738.863286101114,"['P_8', 'P_2', 'P_5']"
10,Bin 37,738.0232220344565,"['P_1', 'P_8', 'P_7']"
11,Bin 3,732.1941580191217,"['P_3', 'P_8', 'P_2']"
12,Bin 26,732.1941580191217,"['P_2', 'P_8', 'P_3']"
13,Bin 36,719.538365500862,"['P_9', 'P_5', 'P_7']"
14,Bin 11,694.9501084574015,"['P_8', 'P_2', 'P_6']"
15,Bin 19,692.6063953645449,"['P_8', 'P_7', 'P_5']"
16,Bin 22,692.6063953645449,"['P_7', 'P_8', 'P_5']"
17,Bin 35,691.6172790420655,"['P_3', 'P_9', 'P_4']"
18,Bin 34,687.9358862405733,"['P_1', 'P_2', 'P_3']"
19,Bin 7,680.9319370784455,"['P_10', 'P_8', 'P_3']"
20,Bin 40,676.7671737258308,"['P_3', 'P_4', 'P_8']"
21,Bin 9,672.5385752867526,"['P_10', 'P_8', 'P_4']"
22,Bin 17,672.1870936016054,"['P_9', 'P_5', 'P_3']"
23,Bin 8,669.8199791565432,"['P_8', 'P_3', 'P_5']"
24,Bin 15,668.9172611853406,"['P_8', 'P_7', 'P_4']"
25,Bin 12,660.362836567199,"['P_6', 'P_8', 'P_3']"
26,Bin 27,660.362836567199,"['P_8', 'P_6', 'P_3']"
27,Bin 6,655.1201725522313,"['P_6', 'P_8', 'P_7']"
28,Bin 13,651.539190042079,"['P_6', 'P_4', 'P_8']"
29,Bin 10,618.8314834783661,"['P_2', 'P_4', 'P_6']"
30,Bin 23,583.4515827299547,"['P_8', 'P_2']"
31,Bin 33,575.582527123106,"['P_5', 'P_1']"
32,Bin 29,567.8970913644108,"['P_8', 'P_1']"
33,Bin 16,567.3921297397716,"['P_1', 'P_9']"
34,Bin 30,555.3588286043149,"['P_1', 'P_2']"
35,Bin 4,544.2454122412908,"['P_9', 'P_10']"
36,Bin 39,541.1262054548754,"['P_9', 'P_8']"
37,Bin 18,539.3757781034201,"['P_2', 'P_7']"
38,Bin 2,537.8235958733511,"['P_10', 'P_5']"
39,Bin 1,537.6446524931832,"['P_2', 'P_10']"
40,Bin 48,511.6614782032388,"['P_9', 'P_5']"
41,Bin 44,222.27216451650554,"['P_9', 'P_5', 'P_3', 'P_7', 'R_25']"
42,Bin 50,178.34624355764842,"['R_33', 'P_9', 'P_2']"
43,Bin 42,164.5158710592541,"['P_9', 'P_1', 'R_38']"
44,Bin 41,63.72519679620251,"['P_7', 'P_1', 'R_15', 'R_31']"
45,Bin 45,52.121288490431354,"['P_10', 'R_15']"
46,Bin 49,43.66344811671392,"['P_1', 'R_40']"
47,Bin 47,26.591041884233565,"['P_3', 'R_6']"
48,Bin 43,25.088693960657533,"['P_9', 'P_8', 'R_23', 'R_4']"
49,Bin 46,8.343426234002537,"['P_4', 'R_29', 'R_1']"
