,Top Bin,Top Bin of Features:,Number of Instances with No Mismatches in Bin:,Number of Instances with Mismatch(es) in Bin:,p-value from Log Rank Test:
0,"['P_7', 'P_3', 'P_4', 'P_1', 'P_9', 'P_6']",5021,5021,4979,0.0
