,Bin #,Score,Bins
0,Bin 28,1966.7701616420027,"['P_2', 'P_1', 'P_5', 'P_7']"
1,Bin 30,1927.0712296166596,"['P_6', 'P_1', 'P_8', 'P_9']"
2,Bin 21,1917.9419487372052,"['P_1', 'P_10', 'P_3', 'P_6']"
3,Bin 26,1914.2614297470268,"['P_3', 'P_10', 'P_2', 'P_6']"
4,Bin 10,1913.780571992495,"['P_10', 'P_7', 'P_1', 'P_3']"
5,Bin 12,1749.8520186327953,"['P_10', 'P_7', 'P_1']"
6,Bin 38,1749.8520186327953,"['P_10', 'P_1', 'P_7']"
7,Bin 18,1692.0014086776969,"['P_7', 'P_1', 'P_2']"
8,Bin 25,1692.0014086776969,"['P_7', 'P_2', 'P_1']"
9,Bin 27,1669.0599428980247,"['P_8', 'P_1', 'P_2']"
10,Bin 23,1657.212799873264,"['P_1', 'P_4', 'P_7']"
11,Bin 32,1656.2417455006341,"['P_7', 'P_8', 'P_5']"
12,Bin 5,1653.3822080777484,"['P_3', 'P_8', 'P_2']"
13,Bin 13,1653.3822080777484,"['P_8', 'P_2', 'P_3']"
14,Bin 34,1645.5221479966585,"['P_7', 'P_1', 'P_3']"
15,Bin 11,1631.3900470831454,"['P_7', 'P_3', 'P_10']"
16,Bin 3,1619.7238324862071,"['P_1', 'P_6', 'P_7']"
17,Bin 17,1612.0089873483118,"['P_3', 'P_10', 'P_4']"
18,Bin 31,1606.2015939577407,"['P_3', 'P_10', 'P_5']"
19,Bin 7,1595.2908671479502,"['P_3', 'P_2', 'P_1']"
20,Bin 20,1588.358785504964,"['P_2', 'P_6', 'P_3']"
21,Bin 39,1319.2222363244161,"['P_1', 'P_9']"
22,Bin 33,1307.3150134900247,"['P_10', 'P_1']"
23,Bin 35,1307.3150134900247,"['P_1', 'P_10']"
24,Bin 4,1295.7758378270028,"['P_7', 'P_1']"
25,Bin 40,1288.6895831862428,"['P_1', 'P_8']"
26,Bin 14,1272.3106448806598,"['P_7', 'P_8']"
27,Bin 9,1271.5232999998166,"['P_10', 'P_7']"
28,Bin 8,1249.3604375456919,"['P_2', 'P_8']"
29,Bin 19,1240.7559942593118,"['P_9', 'P_10']"
30,Bin 6,1236.3205343568397,"['P_4', 'P_1']"
31,Bin 16,1236.3205343568397,"['P_1', 'P_4']"
32,Bin 15,1226.2650533867875,"['P_4', 'P_9']"
33,Bin 22,1220.905008014007,"['P_8', 'P_3']"
34,Bin 37,1220.905008014007,"['P_3', 'P_8']"
35,Bin 1,1215.7527151524712,"['P_10', 'P_4']"
36,Bin 29,1215.7527151524712,"['P_4', 'P_10']"
37,Bin 2,1214.8539264250433,"['P_3', 'P_7']"
38,Bin 24,1214.4857644704837,"['P_10', 'P_6']"
39,Bin 36,1209.9267150118376,"['P_10', 'P_5']"
40,Bin 48,738.877839315019,['P_1']
41,Bin 50,296.0216602759258,"['R_33', 'P_9', 'P_2']"
42,Bin 41,98.76273334298205,"['P_7', 'P_3', 'R_14', 'R_10']"
43,Bin 42,90.91929954910859,"['P_8', 'R_14']"
44,Bin 45,88.34911274330462,"['P_1', 'R_15']"
45,Bin 43,74.2947309314952,"['P_1', 'P_10', 'R_23', 'R_4']"
46,Bin 49,72.95189049052145,"['P_10', 'R_40']"
47,Bin 47,27.28791663358069,"['P_10', 'R_6', 'R_22']"
48,Bin 44,0.0,"['P_4', 'P_3', 'P_9', 'R_15', 'R_9']"
49,Bin 46,0.0,"['P_7', 'P_3', 'R_39', 'R_29', 'R_26']"
